condition,preset,call_id,trial,seed,length_bin,response_note_count,response_duration_sec,t_endpoint_commit_ms,t_infer_start_ms,t_first_token_ready_ms,t_first_midi_queued_ms,t_first_midi_out_ms,t_response_end_ms,endpoint_to_first_midi_ms,first_token_latency_ms,queue_delay_ms,total_generation_ms,buffer_underrun_count,buffer_underrun_rate,preload_window_ms,micro_buffer_ms,source_latency_event
L0_preload_off,pentatonic_no_theory,P040,13,80273926,medium,10,4.800000,0.000000,0.000000,67.340000,67.340000,147.340000,4947.340000,147.340000,67.340000,80.000000,807.519000,0,0.000000,0.000000,80.000000,748
L1_preload_on,pentatonic_no_theory,P040,13,80273926,medium,10,4.800000,0.000000,-150.000000,-82.660000,0.000000,80.000000,4880.000000,80.000000,67.340000,80.000000,807.519000,0,0.000000,150.000000,80.000000,748
L0_preload_off,pentatonic_no_theory,P040,14,80274935,long,17,4.800000,0.000000,0.000000,199.958800,199.958800,279.958800,5079.958800,279.958800,199.958800,80.000000,3280.984000,1,1.000000,0.000000,80.000000,749
L1_preload_on,pentatonic_no_theory,P040,14,80274935,long,17,4.800000,0.000000,-150.000000,49.958800,49.958800,129.958800,4929.958800,129.958800,199.958800,80.000000,3280.984000,0,0.000000,150.000000,80.000000,749
L0_preload_off,pentatonic_no_theory,P040,15,80275944,long,21,4.800000,0.000000,0.000000,73.682300,73.682300,153.682300,4953.682300,153.682300,73.682300,80.000000,3000.157000,0,0.000000,0.000000,80.000000,750
L1_preload_on,pentatonic_no_theory,P040,15,80275944,long,21,4.800000,0.000000,-150.000000,-76.317700,0.000000,80.000000,4880.000000,80.000000,73.682300,80.000000,3000.157000,0,0.000000,150.000000,80.000000,750
L0_preload_off,pentatonic_no_theory,P041,1,81261821,medium,12,4.800000,0.000000,0.000000,59.944000,59.944000,139.944000,4939.944000,139.944000,59.944000,80.000000,1485.934000,0,0.000000,0.000000,80.000000,751
L1_preload_on,pentatonic_no_theory,P041,1,81261821,medium,12,4.800000,0.000000,-150.000000,-90.056000,0.000000,80.000000,4880.000000,80.000000,59.944000,80.000000,1485.934000,0,0.000000,150.000000,80.000000,751
L0_preload_off,pentatonic_no_theory,P041,2,81262830,long,20,4.800000,0.000000,0.000000,57.767500,57.767500,137.767500,4937.767500,137.767500,57.767500,80.000000,3326.616000,0,0.000000,0.000000,80.000000,752
L1_preload_on,pentatonic_no_theory,P041,2,81262830,long,20,4.800000,0.000000,-150.000000,-92.232500,0.000000,80.000000,4880.000000,80.000000,57.767500,80.000000,3326.616000,0,0.000000,150.000000,80.000000,752
L0_preload_off,pentatonic_no_theory,P041,3,81263839,medium,14,4.800000,0.000000,0.000000,55.411100,55.411100,135.411100,4935.411100,135.411100,55.411100,80.000000,1901.150000,0,0.000000,0.000000,80.000000,753
L1_preload_on,pentatonic_no_theory,P041,3,81263839,medium,14,4.800000,0.000000,-150.000000,-94.588900,0.000000,80.000000,4880.000000,80.000000,55.411100,80.000000,1901.150000,0,0.000000,150.000000,80.000000,753
L0_preload_off,pentatonic_no_theory,P041,4,81264848,medium,13,4.800000,0.000000,0.000000,54.232600,54.232600,134.232600,4934.232600,134.232600,54.232600,80.000000,1255.339000,0,0.000000,0.000000,80.000000,754
L1_preload_on,pentatonic_no_theory,P041,4,81264848,medium,13,4.800000,0.000000,-150.000000,-95.767400,0.000000,80.000000,4880.000000,80.000000,54.232600,80.000000,1255.339000,0,0.000000,150.000000,80.000000,754
L0_preload_off,pentatonic_no_theory,P041,5,81265857,medium,12,4.800000,0.000000,0.000000,67.284700,67.284700,147.284700,4947.284700,147.284700,67.284700,80.000000,1491.270000,0,0.000000,0.000000,80.000000,755
L1_preload_on,pentatonic_no_theory,P041,5,81265857,medium,12,4.800000,0.000000,-150.000000,-82.715300,0.000000,80.000000,4880.000000,80.000000,67.284700,80.000000,1491.270000,0,0.000000,150.000000,80.000000,755
L0_preload_off,pentatonic_no_theory,P041,6,81266866,long,20,4.800000,0.000000,0.000000,49.459000,49.459000,129.459000,4929.459000,129.459000,49.459000,80.000000,3806.455000,0,0.000000,0.000000,80.000000,756
L1_preload_on,pentatonic_no_theory,P041,6,81266866,long,20,4.800000,0.000000,-150.000000,-100.541000,0.000000,80.000000,4880.000000,80.000000,49.459000,80.000000,3806.455000,0,0.000000,150.000000,80.000000,756
L0_preload_off,pentatonic_no_theory,P041,7,81267875,medium,14,4.800000,0.000000,0.000000,63.213100,63.213100,143.213100,4943.213100,143.213100,63.213100,80.000000,2351.294000,0,0.000000,0.000000,80.000000,757
L1_preload_on,pentatonic_no_theory,P041,7,81267875,medium,14,4.800000,0.000000,-150.000000,-86.786900,0.000000,80.000000,4880.000000,80.000000,63.213100,80.000000,2351.294000,0,0.000000,150.000000,80.000000,757
L0_preload_off,pentatonic_no_theory,P041,8,81268884,medium,12,4.800000,0.000000,0.000000,50.006400,50.006400,130.006400,4930.006400,130.006400,50.006400,80.000000,1713.332000,0,0.000000,0.000000,80.000000,758
L1_preload_on,pentatonic_no_theory,P041,8,81268884,medium,12,4.800000,0.000000,-150.000000,-99.993600,0.000000,80.000000,4880.000000,80.000000,50.006400,80.000000,1713.332000,0,0.000000,150.000000,80.000000,758
L0_preload_off,pentatonic_no_theory,P041,9,81269893,medium,14,4.800000,0.000000,0.000000,49.035200,49.035200,129.035200,4929.035200,129.035200,49.035200,80.000000,2203.278000,0,0.000000,0.000000,80.000000,759
L1_preload_on,pentatonic_no_theory,P041,9,81269893,medium,14,4.800000,0.000000,-150.000000,-100.964800,0.000000,80.000000,4880.000000,80.000000,49.035200,80.000000,2203.278000,0,0.000000,150.000000,80.000000,759
L0_preload_off,pentatonic_no_theory,P041,10,81270902,medium,13,4.800000,0.000000,0.000000,54.198900,54.198900,134.198900,4934.198900,134.198900,54.198900,80.000000,1051.258000,0,0.000000,0.000000,80.000000,760
L1_preload_on,pentatonic_no_theory,P041,10,81270902,medium,13,4.800000,0.000000,-150.000000,-95.801100,0.000000,80.000000,4880.000000,80.000000,54.198900,80.000000,1051.258000,0,0.000000,150.000000,80.000000,760
L0_preload_off,pentatonic_no_theory,P041,11,81271911,medium,13,4.800000,0.000000,0.000000,50.936700,50.936700,130.936700,4930.936700,130.936700,50.936700,80.000000,1492.062000,0,0.000000,0.000000,80.000000,761
L1_preload_on,pentatonic_no_theory,P041,11,81271911,medium,13,4.800000,0.000000,-150.000000,-99.063300,0.000000,80.000000,4880.000000,80.000000,50.936700,80.000000,1492.062000,0,0.000000,150.000000,80.000000,761
L0_preload_off,pentatonic_no_theory,P041,12,81272920,medium,15,4.800000,0.000000,0.000000,52.260800,52.260800,132.260800,4932.260800,132.260800,52.260800,80.000000,2718.909000,0,0.000000,0.000000,80.000000,762
L1_preload_on,pentatonic_no_theory,P041,12,81272920,medium,15,4.800000,0.000000,-150.000000,-97.739200,0.000000,80.000000,4880.000000,80.000000,52.260800,80.000000,2718.909000,0,0.000000,150.000000,80.000000,762
L0_preload_off,pentatonic_no_theory,P041,13,81273929,medium,16,4.800000,0.000000,0.000000,53.257700,53.257700,133.257700,4933.257700,133.257700,53.257700,80.000000,1820.328000,0,0.000000,0.000000,80.000000,763
L1_preload_on,pentatonic_no_theory,P041,13,81273929,medium,16,4.800000,0.000000,-150.000000,-96.742300,0.000000,80.000000,4880.000000,80.000000,53.257700,80.000000,1820.328000,0,0.000000,150.000000,80.000000,763
L0_preload_off,pentatonic_no_theory,P041,14,81274938,long,17,4.800000,0.000000,0.000000,56.038900,56.038900,136.038900,4936.038900,136.038900,56.038900,80.000000,2691.597000,0,0.000000,0.000000,80.000000,764
L1_preload_on,pentatonic_no_theory,P041,14,81274938,long,17,4.800000,0.000000,-150.000000,-93.961100,0.000000,80.000000,4880.000000,80.000000,56.038900,80.000000,2691.597000,0,0.000000,150.000000,80.000000,764
L0_preload_off,pentatonic_no_theory,P041,15,81275947,medium,13,4.800000,0.000000,0.000000,53.662800,53.662800,133.662800,4933.662800,133.662800,53.662800,80.000000,2124.647000,0,0.000000,0.000000,80.000000,765
L1_preload_on,pentatonic_no_theory,P041,15,81275947,medium,13,4.800000,0.000000,-150.000000,-96.337200,0.000000,80.000000,4880.000000,80.000000,53.662800,80.000000,2124.647000,0,0.000000,150.000000,80.000000,765
L0_preload_off,pentatonic_no_theory,P042,1,82261824,long,21,4.800000,0.000000,0.000000,62.447200,62.447200,142.447200,4942.447200,142.447200,62.447200,80.000000,3654.717000,0,0.000000,0.000000,80.000000,766
L1_preload_on,pentatonic_no_theory,P042,1,82261824,long,21,4.800000,0.000000,-150.000000,-87.552800,0.000000,80.000000,4880.000000,80.000000,62.447200,80.000000,3654.717000,0,0.000000,150.000000,80.000000,766
L0_preload_off,pentatonic_no_theory,P042,2,82262833,long,21,4.800000,0.000000,0.000000,68.627200,68.627200,148.627200,4948.627200,148.627200,68.627200,80.000000,4314.971000,0,0.000000,0.000000,80.000000,767
L1_preload_on,pentatonic_no_theory,P042,2,82262833,long,21,4.800000,0.000000,-150.000000,-81.372800,0.000000,80.000000,4880.000000,80.000000,68.627200,80.000000,4314.971000,0,0.000000,150.000000,80.000000,767
L0_preload_off,pentatonic_no_theory,P042,3,82263842,long,24,4.800000,0.000000,0.000000,73.184600,73.184600,153.184600,4953.184600,153.184600,73.184600,80.000000,5207.319000,0,0.000000,0.000000,80.000000,768
L1_preload_on,pentatonic_no_theory,P042,3,82263842,long,24,4.800000,0.000000,-150.000000,-76.815400,0.000000,80.000000,4880.000000,80.000000,73.184600,80.000000,5207.319000,0,0.000000,150.000000,80.000000,768
L0_preload_off,pentatonic_no_theory,P042,4,82264851,long,25,4.800000,0.000000,0.000000,71.444200,71.444200,151.444200,4951.444200,151.444200,71.444200,80.000000,3160.718000,0,0.000000,0.000000,80.000000,769
L1_preload_on,pentatonic_no_theory,P042,4,82264851,long,25,4.800000,0.000000,-150.000000,-78.555800,0.000000,80.000000,4880.000000,80.000000,71.444200,80.000000,3160.718000,0,0.000000,150.000000,80.000000,769
L0_preload_off,pentatonic_no_theory,P042,5,82265860,long,21,4.800000,0.000000,0.000000,71.029200,71.029200,151.029200,4951.029200,151.029200,71.029200,80.000000,4074.137000,0,0.000000,0.000000,80.000000,770
L1_preload_on,pentatonic_no_theory,P042,5,82265860,long,21,4.800000,0.000000,-150.000000,-78.970800,0.000000,80.000000,4880.000000,80.000000,71.029200,80.000000,4074.137000,0,0.000000,150.000000,80.000000,770
L0_preload_off,pentatonic_no_theory,P042,6,82266869,long,19,4.800000,0.000000,0.000000,70.123000,70.123000,150.123000,4950.123000,150.123000,70.123000,80.000000,3294.702000,0,0.000000,0.000000,80.000000,771
L1_preload_on,pentatonic_no_theory,P042,6,82266869,long,19,4.800000,0.000000,-150.000000,-79.877000,0.000000,80.000000,4880.000000,80.000000,70.123000,80.000000,3294.702000,0,0.000000,150.000000,80.000000,771
L0_preload_off,pentatonic_no_theory,P042,7,82267878,medium,16,4.800000,0.000000,0.000000,71.174500,71.174500,151.174500,4951.174500,151.174500,71.174500,80.000000,2770.610000,0,0.000000,0.000000,80.000000,772
L1_preload_on,pentatonic_no_theory,P042,7,82267878,medium,16,4.800000,0.000000,-150.000000,-78.825500,0.000000,80.000000,4880.000000,80.000000,71.174500,80.000000,2770.610000,0,0.000000,150.000000,80.000000,772
L0_preload_off,pentatonic_no_theory,P042,8,82268887,long,25,4.800000,0.000000,0.000000,69.653600,69.653600,149.653600,4949.653600,149.653600,69.653600,80.000000,3293.070000,0,0.000000,0.000000,80.000000,773
L1_preload_on,pentatonic_no_theory,P042,8,82268887,long,25,4.800000,0.000000,-150.000000,-80.346400,0.000000,80.000000,4880.000000,80.000000,69.653600,80.000000,3293.070000,0,0.000000,150.000000,80.000000,773
L0_preload_off,pentatonic_no_theory,P042,9,82269896,long,25,4.800000,0.000000,0.000000,73.047700,73.047700,153.047700,4953.047700,153.047700,73.047700,80.000000,3974.517000,0,0.000000,0.000000,80.000000,774
L1_preload_on,pentatonic_no_theory,P042,9,82269896,long,25,4.800000,0.000000,-150.000000,-76.952300,0.000000,80.000000,4880.000000,80.000000,73.047700,80.000000,3974.517000,0,0.000000,150.000000,80.000000,774
L0_preload_off,pentatonic_no_theory,P042,10,82270905,long,21,4.800000,0.000000,0.000000,75.925700,75.925700,155.925700,4955.925700,155.925700,75.925700,80.000000,6814.758000,0,0.000000,0.000000,80.000000,775
L1_preload_on,pentatonic_no_theory,P042,10,82270905,long,21,4.800000,0.000000,-150.000000,-74.074300,0.000000,80.000000,4880.000000,80.000000,75.925700,80.000000,6814.758000,0,0.000000,150.000000,80.000000,775
L0_preload_off,pentatonic_no_theory,P042,11,82271914,long,23,4.800000,0.000000,0.000000,77.010300,77.010300,157.010300,4957.010300,157.010300,77.010300,80.000000,5173.774000,0,0.000000,0.000000,80.000000,776
L1_preload_on,pentatonic_no_theory,P042,11,82271914,long,23,4.800000,0.000000,-150.000000,-72.989700,0.000000,80.000000,4880.000000,80.000000,77.010300,80.000000,5173.774000,0,0.000000,150.000000,80.000000,776
L0_preload_off,pentatonic_no_theory,P042,12,82272923,long,21,4.800000,0.000000,0.000000,73.113800,73.113800,153.113800,4953.113800,153.113800,73.113800,80.000000,4775.572000,0,0.000000,0.000000,80.000000,777
L1_preload_on,pentatonic_no_theory,P042,12,82272923,long,21,4.800000,0.000000,-150.000000,-76.886200,0.000000,80.000000,4880.000000,80.000000,73.113800,80.000000,4775.572000,0,0.000000,150.000000,80.000000,777
L0_preload_off,pentatonic_no_theory,P042,13,82273932,long,17,4.800000,0.000000,0.000000,72.489200,72.489200,152.489200,4952.489200,152.489200,72.489200,80.000000,3369.902000,0,0.000000,0.000000,80.000000,778
L1_preload_on,pentatonic_no_theory,P042,13,82273932,long,17,4.800000,0.000000,-150.000000,-77.510800,0.000000,80.000000,4880.000000,80.000000,72.489200,80.000000,3369.902000,0,0.000000,150.000000,80.000000,778
L0_preload_off,pentatonic_no_theory,P042,14,82274941,long,24,4.800000,0.000000,0.000000,71.517800,71.517800,151.517800,4951.517800,151.517800,71.517800,80.000000,6513.266000,0,0.000000,0.000000,80.000000,779
L1_preload_on,pentatonic_no_theory,P042,14,82274941,long,24,4.800000,0.000000,-150.000000,-78.482200,0.000000,80.000000,4880.000000,80.000000,71.517800,80.000000,6513.266000,0,0.000000,150.000000,80.000000,779
L0_preload_off,pentatonic_no_theory,P042,15,82275950,long,21,4.800000,0.000000,0.000000,73.688400,73.688400,153.688400,4953.688400,153.688400,73.688400,80.000000,3738.322000,0,0.000000,0.000000,80.000000,780
L1_preload_on,pentatonic_no_theory,P042,15,82275950,long,21,4.800000,0.000000,-150.000000,-76.311600,0.000000,80.000000,4880.000000,80.000000,73.688400,80.000000,3738.322000,0,0.000000,150.000000,80.000000,780
L0_preload_off,pentatonic_no_theory,P043,1,83261827,medium,14,4.800000,0.000000,0.000000,60.265000,60.265000,140.265000,4940.265000,140.265000,60.265000,80.000000,1075.843000,0,0.000000,0.000000,80.000000,781
L1_preload_on,pentatonic_no_theory,P043,1,83261827,medium,14,4.800000,0.000000,-150.000000,-89.735000,0.000000,80.000000,4880.000000,80.000000,60.265000,80.000000,1075.843000,0,0.000000,150.000000,80.000000,781
L0_preload_off,pentatonic_no_theory,P043,2,83262836,medium,12,4.800000,0.000000,0.000000,61.165200,61.165200,141.165200,4941.165200,141.165200,61.165200,80.000000,1440.725000,0,0.000000,0.000000,80.000000,782
L1_preload_on,pentatonic_no_theory,P043,2,83262836,medium,12,4.800000,0.000000,-150.000000,-88.834800,0.000000,80.000000,4880.000000,80.000000,61.165200,80.000000,1440.725000,0,0.000000,150.000000,80.000000,782
L0_preload_off,pentatonic_no_theory,P043,3,83263845,medium,13,4.800000,0.000000,0.000000,54.339800,54.339800,134.339800,4934.339800,134.339800,54.339800,80.000000,1519.335000,0,0.000000,0.000000,80.000000,783
L1_preload_on,pentatonic_no_theory,P043,3,83263845,medium,13,4.800000,0.000000,-150.000000,-95.660200,0.000000,80.000000,4880.000000,80.000000,54.339800,80.000000,1519.335000,0,0.000000,150.000000,80.000000,783
L0_preload_off,pentatonic_no_theory,P043,4,83264854,medium,12,4.800000,0.000000,0.000000,135.638400,135.638400,215.638400,5015.638400,215.638400,135.638400,80.000000,2020.830000,1,1.000000,0.000000,80.000000,784
L1_preload_on,pentatonic_no_theory,P043,4,83264854,medium,12,4.800000,0.000000,-150.000000,-14.361600,0.000000,80.000000,4880.000000,80.000000,135.638400,80.000000,2020.830000,0,0.000000,150.000000,80.000000,784
L0_preload_off,pentatonic_no_theory,P043,5,83265863,medium,13,4.800000,0.000000,0.000000,74.115000,74.115000,154.115000,4954.115000,154.115000,74.115000,80.000000,1290.741000,0,0.000000,0.000000,80.000000,785
L1_preload_on,pentatonic_no_theory,P043,5,83265863,medium,13,4.800000,0.000000,-150.000000,-75.885000,0.000000,80.000000,4880.000000,80.000000,74.115000,80.000000,1290.741000,0,0.000000,150.000000,80.000000,785
L0_preload_off,pentatonic_no_theory,P043,6,83266872,medium,11,4.800000,0.000000,0.000000,55.749700,55.749700,135.749700,4935.749700,135.749700,55.749700,80.000000,1097.994000,0,0.000000,0.000000,80.000000,786
L1_preload_on,pentatonic_no_theory,P043,6,83266872,medium,11,4.800000,0.000000,-150.000000,-94.250300,0.000000,80.000000,4880.000000,80.000000,55.749700,80.000000,1097.994000,0,0.000000,150.000000,80.000000,786
L0_preload_off,pentatonic_no_theory,P043,7,83267881,short,7,4.800000,0.000000,0.000000,55.582600,55.582600,135.582600,4935.582600,135.582600,55.582600,80.000000,1142.371000,0,0.000000,0.000000,80.000000,787
L1_preload_on,pentatonic_no_theory,P043,7,83267881,short,7,4.800000,0.000000,-150.000000,-94.417400,0.000000,80.000000,4880.000000,80.000000,55.582600,80.000000,1142.371000,0,0.000000,150.000000,80.000000,787
L0_preload_off,pentatonic_no_theory,P043,8,83268890,medium,11,4.800000,0.000000,0.000000,59.711900,59.711900,139.711900,4939.711900,139.711900,59.711900,80.000000,1499.791000,0,0.000000,0.000000,80.000000,788
L1_preload_on,pentatonic_no_theory,P043,8,83268890,medium,11,4.800000,0.000000,-150.000000,-90.288100,0.000000,80.000000,4880.000000,80.000000,59.711900,80.000000,1499.791000,0,0.000000,150.000000,80.000000,788
L0_preload_off,pentatonic_no_theory,P043,9,83269899,medium,14,4.800000,0.000000,0.000000,57.212500,57.212500,137.212500,4937.212500,137.212500,57.212500,80.000000,1012.149000,0,0.000000,0.000000,80.000000,789
L1_preload_on,pentatonic_no_theory,P043,9,83269899,medium,14,4.800000,0.000000,-150.000000,-92.787500,0.000000,80.000000,4880.000000,80.000000,57.212500,80.000000,1012.149000,0,0.000000,150.000000,80.000000,789
L0_preload_off,pentatonic_no_theory,P043,10,83270908,medium,10,4.800000,0.000000,0.000000,63.634000,63.634000,143.634000,4943.634000,143.634000,63.634000,80.000000,846.603000,0,0.000000,0.000000,80.000000,790
L1_preload_on,pentatonic_no_theory,P043,10,83270908,medium,10,4.800000,0.000000,-150.000000,-86.366000,0.000000,80.000000,4880.000000,80.000000,63.634000,80.000000,846.603000,0,0.000000,150.000000,80.000000,790
L0_preload_off,pentatonic_no_theory,P043,11,83271917,medium,14,4.800000,0.000000,0.000000,67.517800,67.517800,147.517800,4947.517800,147.517800,67.517800,80.000000,1785.255000,0,0.000000,0.000000,80.000000,791
L1_preload_on,pentatonic_no_theory,P043,11,83271917,medium,14,4.800000,0.000000,-150.000000,-82.482200,0.000000,80.000000,4880.000000,80.000000,67.517800,80.000000,1785.255000,0,0.000000,150.000000,80.000000,791
L0_preload_off,pentatonic_no_theory,P043,12,83272926,medium,14,4.800000,0.000000,0.000000,54.570400,54.570400,134.570400,4934.570400,134.570400,54.570400,80.000000,1782.593000,0,0.000000,0.000000,80.000000,792
